identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;51;;02 03 01;Boues provenant du lavage, du nettoyage, de l'épluchage, de la centrifugation et de la séparation;436.1;tonnes/an
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;BELGIQUE;02 03 01;Boues provenant du lavage, du nettoyage, de l'épluchage, de la centrifugation et de la séparation;14280;tonnes/an
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;;02 03 04;Matières impropres à la consommation ou à la transformation;1564.4;tonnes/an
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;BELGIQUE;02 03 04;Matières impropres à la consommation ou à la transformation;14420;tonnes/an
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;;15 01 01;Emballages en papier/carton;214;tonnes/an
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;;15 01 03;Emballages en bois;14.7;tonnes/an
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;;16 06 04;Piles alcalines (sauf rubrique 16 06 03);0;tonnes/an
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;;20 01 40;Métaux;16.1;tonnes/an
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;;15 01 02;Emballages en matières plastiques;23.3;tonnes/an
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R9 ;R9 Régénération ou autres réemplois des huiles;59;;20 01 25;Huiles et matières grasses alimentaires;93.6;tonnes/an
0005700724;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2020;R9 ;R9 Régénération ou autres réemplois des huiles;;BELGIQUE;20 01 25;Huiles et matières grasses alimentaires;64.7;tonnes/an
0005701114;Groupe Bouhyer;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);53;;10 09 99;Déchets non spécifiés ailleurs.;139;tonnes/an
0005701114;Groupe Bouhyer;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;45;;10 09 03;Laitiers de four de fonderie;1620;tonnes/an
0005701114;Groupe Bouhyer;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;;10 09 08;Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07;1540;tonnes/an
0005701114;Groupe Bouhyer;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;08;;12 01 99;Déchets non spécifiés ailleurs.;22.2;tonnes/an
0005701114;Groupe Bouhyer;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;08;;15 01 01;Emballages en papier/carton;3;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;57;;10 09 99;Déchets non spécifiés ailleurs.;77.9;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);08;;10 09 99;Déchets non spécifiés ailleurs.;20.7;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);08;;20 03 01;Déchets municipaux en mélange;145.2;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);54;;19 02 06;Boues provenant des traitements physicochimiques autres que celles visées à la rubrique 19 02 05;25.9;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;;15 01 02;Emballages en matières plastiques;40.1;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);95;;10 09 08;Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07;26.8;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);59;;20 01 25;Huiles et matières grasses alimentaires;1;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);08;;15 01 03;Emballages en bois;54.4;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);08;;20 01 01;Papier et carton;63.5;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);08;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;65;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;08;;10 09 10;Poussières de filtration des fumées autres que celles visées à la rubrique 10 09 09;107;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;08;;12 01 01;Limaille et chutes de métaux ferreux;22.4;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;60;;12 01 03;Limaille et chutes de métaux non ferreux;440;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;08;;20 01 40;Métaux;2140;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;60;;20 01 40;Métaux;2050;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;;10 09 08;Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07;14100;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;08;;10 09 12;Autres fines non visées à la rubrique 10 09 11;83.2;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;;10 09 12;Autres fines non visées à la rubrique 10 09 11;1100;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;54;;10 09 99;Déchets non spécifiés ailleurs.;3.05;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;08;;10 10 12;Autres fines non visées à la rubrique 10 10 11;1880;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;;10 10 12;Autres fines non visées à la rubrique 10 10 11;137;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;57;;10 10 99;Déchets non spécifiés ailleurs.;78.3;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;54;;16 11 04;Autres revêtements de fours et réfractaires provenant de procédés métallurgiques non visés à la rubrique 16 11 03;26.5;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;;16 11 04;Autres revêtements de fours et réfractaires provenant de procédés métallurgiques non visés à la rubrique 16 11 03;113;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;08;;17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;0.8;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;08;;19 12 04;Matières plastiques et caoutchouc;6.45;tonnes/an
0005701128;PSA AUTOMOBILES SA;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;;20 01 40;Métaux;61.6;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);08;;10 09 99;Déchets non spécifiés ailleurs.;1180;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);54;;10 09 12;Autres fines non visées à la rubrique 10 09 11;89.7;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;08;;17 02 01;Bois;93;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;59;;12 01 99;Déchets non spécifiés ailleurs.;8.09;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;08;;15 01 01;Emballages en papier/carton;22.9;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;51;;15 01 01;Emballages en papier/carton;1.96;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;08;;15 01 02;Emballages en matières plastiques;10.1;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;51;;15 01 02;Emballages en matières plastiques;1.26;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;94;;10 09 03;Laitiers de four de fonderie;1060;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;;10 09 08;Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07;119;tonnes/an
0005701131;INVICTA GROUP;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;08;;10 09 12;Autres fines non visées à la rubrique 10 09 11;3580;tonnes/an
0005701132;FONTE ARDENNAISE FA5;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);08;;10 09 08;Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07;5620;tonnes/an
0005701132;FONTE ARDENNAISE FA5;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);08;;20 03 01;Déchets municipaux en mélange;51.1;tonnes/an
0005701132;FONTE ARDENNAISE FA5;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;59;;16 01 03;Pneus hors d'usage;7.62;tonnes/an
